city,state_id,lat,lng
Redmond,WA,47.6763,-122.1169
Framingham,MA,42.3085,-71.4368
Jackson,TN,35.6538,-88.8354
Janesville,WI,42.6854,-89.0135
Juana Díaz,PR,18.0532,-66.5044
Mansfield,TX,32.5690,-97.1213
Waukesha,WI,43.0087,-88.2464
Tamarac,FL,26.2056,-80.2539
Wenatchee,WA,47.4360,-120.3295
Daytona Beach,FL,29.1995,-81.0982
Castle Rock,CO,39.3763,-104.8535
Redondo Beach,CA,33.8577,-118.3765
Wilmington,DE,39.7415,-75.5416
San Marcos,TX,29.8734,-97.9356
Union City,CA,37.6032,-122.0181
Eldersburg,MD,39.4041,-76.9528
Conway,AR,35.0753,-92.4692
Bayonne,NJ,40.6668,-74.1158
Guaynabo,PR,18.3832,-66.1134
Rocklin,CA,38.8075,-121.2489
Passaic,NJ,40.8574,-74.1282
Sheboygan,WI,43.7403,-87.7316
Casas Adobes,AZ,32.3423,-111.0113
St. Charles,MO,38.7954,-90.5157
Maple Grove,MN,45.1089,-93.4626
Walnut Creek,CA,37.9024,-122.0399
Dublin,CA,37.7161,-121.8963
North Richland Hills,TX,32.8604,-97.2180
Gary,IN,41.5905,-87.3473
Glen Burnie,MD,39.1560,-76.6071
Bristol,TN,36.5572,-82.2154
Decatur,AL,34.5731,-86.9905
West Bend,WI,43.4173,-88.1818
Lodi,CA,38.1218,-121.2932
Lima,OH,40.7410,-84.1120
Florida,PR,18.3643,-66.5611
Lakeville,MN,44.6774,-93.2520
Blaine,MN,45.1696,-93.2077
Poinciana,FL,28.1217,-81.4821
East Orange,NJ,40.7651,-74.2117
Noblesville,IN,40.0355,-86.0042
Gaithersburg,MD,39.1346,-77.2131
Lake Elsinore,CA,33.6847,-117.3344
Palo Alto,CA,37.3905,-122.1468
Eastvale,CA,33.9617,-117.5803
Tulare,CA,36.1995,-119.3400
Rogers,AR,36.3170,-94.1531
Yorba Linda,CA,33.8890,-117.7714
Parkersburg,WV,39.2623,-81.5420
Eagan,MN,44.8170,-93.1638
Weston,FL,26.1006,-80.4054
Longview,WA,46.1461,-122.9630
Bay City,MI,43.5902,-83.8887
Dubuque,IA,42.5002,-90.7070
Union City,NJ,40.7675,-74.0323
Porterville,CA,36.0643,-119.0338
Franklin,NJ,40.4759,-74.5515
Mount Vernon,WA,48.4203,-122.3115
Palatine,IL,42.1180,-88.0430
Southampton,NY,40.8997,-72.4931
El Paso de Robles,CA,35.6394,-120.6560
West Des Moines,IA,41.5521,-93.7806
Lynwood,CA,33.9240,-118.2016
Skokie,IL,42.0360,-87.7400
Sherman,TX,33.6273,-96.6221
Rockville,MD,39.0834,-77.1553
Haverhill,MA,42.7838,-71.0871
Hanover,PA,39.8118,-76.9836
Shawnee,KS,39.0158,-94.8076
Middletown,NJ,40.3892,-74.0820
Rome,GA,34.2662,-85.1863
Old Bridge,NJ,40.4004,-74.3126
Schenectady,NY,42.8025,-73.9275
South Hill,WA,47.1198,-122.2853
DeKalb,IL,41.9314,-88.7481
Petaluma,CA,38.2423,-122.6266
Sammamish,WA,47.6017,-122.0416
Georgetown,TX,30.6660,-97.6966
Carbondale,IL,37.7221,-89.2237
Delray Beach,FL,26.4550,-80.0905
Dundalk,MD,39.2704,-76.4942
Kenner,LA,30.0109,-90.2549
Albany,OR,44.6272,-123.0965
Ankeny,IA,41.7288,-93.6031
South San Francisco,CA,37.6538,-122.4196
Castro Valley,CA,37.7088,-122.0626
Bethesda,MD,38.9866,-77.1188
Saratoga Springs,NY,43.0674,-73.7775
Corvallis,OR,44.5698,-123.2779
Brentwood,NY,40.7839,-73.2522
Ames,IA,42.0256,-93.6217
Glens Falls,NY,43.3109,-73.6458
Michigan City,IN,41.7092,-86.8690
Victoria,TX,28.8287,-96.9849
Gloucester,NJ,39.7924,-75.0363
Malden,MA,42.4305,-71.0576
Weirton,WV,40.4060,-80.5671
Novi,MI,42.4786,-83.4893
Guayama,PR,17.9743,-66.1104
Alpharetta,GA,34.0704,-84.2738
Wesley Chapel,FL,28.2106,-82.3238
Waltham,MA,42.3889,-71.2423
Laguna Niguel,CA,33.5275,-117.7050
San Clemente,CA,33.4499,-117.6102
North Little Rock,AR,34.7807,-92.2371
Fairbanks,AK,64.8353,-147.6533
Florence-Graham,CA,33.9682,-118.2447
Eden Prairie,MN,44.8488,-93.4595
West Hartford,CT,41.7669,-72.7536
Twin Rivers,NJ,40.2631,-74.4917
Pflugerville,TX,30.4515,-97.6018
Casper,WY,42.8420,-106.3208
Burnsville,MN,44.7648,-93.2793
Grand Forks,ND,47.9214,-97.0884
Brentwood,CA,37.9356,-121.7190
Greenwich,CT,41.0665,-73.6368
Millcreek,UT,40.6892,-111.8292
Elmira,NY,42.0938,-76.8097
Sebring,FL,27.4770,-81.4530
La Habra,CA,33.9282,-117.9515
Coon Rapids,MN,45.1755,-93.3094
Bossier City,LA,32.5224,-93.6668
Hamilton,OH,39.3939,-84.5653
Taylor,MI,42.2260,-83.2688
Lower Merion,PA,40.0282,-75.2807
Lakewood,WA,47.1628,-122.5299
Greenwood,IN,39.6019,-86.1073
Bellevue,NE,41.1485,-95.9390
Montebello,CA,34.0155,-118.1108
North Bergen,NJ,40.7938,-74.0242
Moore,OK,35.3293,-97.4757
Brookline,MA,42.3243,-71.1408
Council Bluffs,IA,41.2369,-95.8516
Rowlett,TX,32.9155,-96.5489
Spring,TX,30.0613,-95.3830
Port Charlotte,FL,26.9918,-82.1140
Bensalem,PA,40.1086,-74.9431
Reston,VA,38.9497,-77.3461
Pico Rivera,CA,33.9901,-118.0888
Dearborn Heights,MI,42.3164,-83.2769
Port Orange,FL,29.1085,-81.0137
Encinitas,CA,33.0492,-117.2610
Springfield,OR,44.0538,-122.9811
Great Falls,MT,47.5022,-111.2996
Rocky Mount,NC,35.9685,-77.8040
Fairfield,CT,41.1775,-73.2733
Commerce City,CO,39.8641,-104.8430
Pontiac,MI,42.6493,-83.2878
The Hammocks,FL,25.6700,-80.4482
Wellington,FL,26.6461,-80.2699
Hamden,CT,41.3961,-72.9215
San Rafael,CA,37.9905,-122.5221
Monterey Park,CA,34.0497,-118.1326
La Mesa,CA,32.7703,-117.0204
Plymouth,MA,41.8783,-70.6309
Woodland,CA,38.6712,-121.7500
Marietta,GA,33.9533,-84.5422
Chapel Hill,NC,35.9271,-79.0391
Gardena,CA,33.8943,-118.3072
Meriden,CT,41.5369,-72.7946
Bristol,CT,41.6812,-72.9407
Revere,MA,42.4189,-71.0040
Medford,MA,42.4234,-71.1087
Palm Harbor,FL,28.0847,-82.7481
Cupertino,CA,37.3168,-122.0466
Jupiter,FL,26.9200,-80.1128
Hendersonville,TN,36.3063,-86.5997
Piscataway,NJ,40.5467,-74.4636
Clay,NY,43.1808,-76.1954
North Miami,FL,25.9008,-80.1686
Des Plaines,IL,42.0345,-87.9008
Taylorsville,UT,40.6569,-111.9493
Irvington,NJ,40.7243,-74.2317
West Allis,WI,43.0068,-88.0296
Sanford,FL,28.7891,-81.2757
Huntersville,NC,35.4060,-80.8716
Euless,TX,32.8508,-97.0800
Union,NJ,40.6953,-74.2697
Hamburg,NY,42.7394,-78.8581
Richland,WA,46.2824,-119.2939
Santee,CA,32.8554,-116.9851
Manchester,CT,41.7753,-72.5242
White Plains,NY,41.0220,-73.7547
Hoboken,NJ,40.7452,-74.0281
Kokomo,IN,40.4640,-86.1277
Taunton,MA,41.9036,-71.0943
St. Clair Shores,MI,42.4925,-82.8961
Towson,MD,39.3944,-76.6190
Caldwell,ID,43.6453,-116.6594
South Whittier,CA,33.9336,-118.0312
Orland Park,IL,41.6075,-87.8619
Stonecrest,GA,33.6842,-84.1372
Palm Beach Gardens,FL,26.8466,-80.1679
Royal Oak,MI,42.5084,-83.1539
Margate,FL,26.2466,-80.2119
Blue Springs,MO,39.0124,-94.2721
Shoreline,WA,47.7564,-122.3426
Midwest City,OK,35.4630,-97.3710
Abington,PA,40.1108,-75.1146
Bowie,MD,38.9549,-76.7406
Jackson,NJ,40.0980,-74.3578
Apex,NC,35.7237,-78.8743
Oak Lawn,IL,41.7139,-87.7528
Carson City,NV,39.1511,-119.7476
Fountainebleau,FL,25.7723,-80.3460
Queen Creek,AZ,33.2454,-111.6173
Leander,TX,30.5728,-97.8618
Bartlett,TN,35.2337,-89.8195
St. Cloud,FL,28.2363,-81.2779
Coconut Creek,FL,26.2803,-80.1842
Kettering,OH,39.6956,-84.1494
Parker,CO,39.5084,-104.7753
St. Peters,MO,38.7825,-90.6061
Weymouth,MA,42.1981,-70.9466
Fountain Valley,CA,33.7105,-117.9514
Maricopa,AZ,33.0408,-112.0011
Berwyn,IL,41.8433,-87.7909
National City,CA,32.6654,-117.0983
Lenexa,KS,38.9609,-94.8018
Highland,CA,34.1113,-117.1650
Arcadia,CA,34.1342,-118.0373
Mount Prospect,IL,42.0641,-87.9375
Lake Havasu City,AZ,34.5006,-114.3113
Union,NY,42.1258,-76.0329
Tinley Park,IL,41.5670,-87.8049
Parsippany-Troy Hills,NJ,40.8601,-74.4237
DeSoto,TX,32.5992,-96.8633
New Brunswick,NJ,40.4870,-74.4450
Chicopee,MA,42.1764,-72.5719
Madison,AL,34.7114,-86.7626
West Haven,CT,41.2739,-72.9672
Smyrna,GA,33.8633,-84.5168
Huntington Park,CA,33.9800,-118.2167
Wylie,TX,33.0362,-96.5161
Diamond Bar,CA,33.9992,-117.8161
Apple Valley,MN,44.7457,-93.2004
Perth Amboy,NJ,40.5202,-74.2724
Bradenton,FL,27.4901,-82.5757
Brookhaven,GA,33.8743,-84.3314
Wayne,NJ,40.9481,-74.2453
Hacienda Heights,CA,33.9970,-117.9727
Manhattan,KS,39.1886,-96.6048
Tigard,OR,45.4237,-122.7845
Tamiami,FL,25.7556,-80.4016
Yucaipa,CA,34.0336,-117.0429
Bristol,PA,40.1216,-74.8667
Westchester,FL,25.7471,-80.3523
Peabody,MA,42.5335,-70.9725
Plainfield,NJ,40.6154,-74.4157
Southaven,MS,34.9514,-89.9786
Apopka,FL,28.7015,-81.5316
Oak Park,IL,41.8872,-87.7899
Horizon West,FL,28.4417,-81.6146
Millcreek,PA,42.0859,-80.1194
Severn,MD,39.1355,-76.6956
Paramount,CA,33.8977,-118.1651
Colton,CA,34.0538,-117.3255
Kentwood,MI,42.8852,-85.5926
Aspen Hill,MD,39.0927,-77.0826
Minnetonka,MN,44.9322,-93.4598
Wheaton,IL,41.8561,-88.1085
West Sacramento,CA,38.5557,-121.5505
Casa Grande,AZ,32.9069,-111.7624
Normal,IL,40.5217,-88.9884
Kendale Lakes,FL,25.7081,-80.4078
Howell,NJ,40.1819,-74.1976
San Jacinto,CA,33.7970,-116.9916
Novato,CA,38.0920,-122.5575
Pinellas Park,FL,27.8589,-82.7078
Galveston,TX,29.2484,-94.8913
Edina,MN,44.8914,-93.3602
Lower Paxton,PA,40.3183,-76.7983
Herriman,UT,40.4899,-112.0170
Elyria,OH,41.3760,-82.1060
Grand Island,NE,40.9218,-98.3586
Aloha,OR,45.4920,-122.8725
Lacey,WA,47.0462,-122.7933
Bentonville,AR,36.3547,-94.2305
Levittown,NY,40.7241,-73.5125
Methuen Town,MA,42.7340,-71.1889
West New York,NJ,40.7857,-74.0094
Glendora,CA,34.1449,-117.8467
Smyrna,TN,35.9687,-86.5264
Bloomfield,NJ,40.8098,-74.1869
Florissant,MO,38.7996,-90.3269
Stratford,CT,41.2070,-73.1305
Delano,CA,35.7662,-119.2635
Kannapolis,NC,35.4764,-80.6408
Hoffman Estates,IL,42.0640,-88.1468
Beaumont,CA,33.9076,-116.9766
Placentia,CA,33.8807,-117.8553
Aliso Viejo,CA,33.5792,-117.7289
Wheaton,MD,39.0492,-77.0573
Cathedral City,CA,33.8362,-116.4642
Rosemead,CA,34.0689,-118.0823
Burien,WA,47.4762,-122.3394
Bozeman,MT,45.6833,-111.0558
Florin,CA,38.4832,-121.4043
Twin Falls,ID,42.5645,-114.4613
Enid,OK,36.4063,-97.8700
Country Club,FL,25.9407,-80.3102
Dunwoody,GA,33.9418,-84.3122
Levittown,PA,40.1533,-74.8531
Palm Desert,CA,33.7378,-116.3695
Covina,CA,34.0903,-117.8818
Irondequoit,NY,43.2096,-77.5705
East Hartford,CT,41.7634,-72.6152
Cuyahoga Falls,OH,41.1641,-81.5207
Lakewood,OH,41.4822,-81.8008
Marana,AZ,32.4355,-111.1558
Mishawaka,IN,41.6742,-86.1666
Columbus,IN,39.2093,-85.9183
Troy,NY,42.7354,-73.6751
North Bethesda,MD,39.0393,-77.1191
Milford city ,CT,41.2255,-73.0625
Collierville,TN,35.0470,-89.6987
Grapevine,TX,32.9343,-97.0742
Summerville,SC,33.0016,-80.1799
Cypress,CA,33.8171,-118.0386
Downers Grove,IL,41.7949,-88.0172
Murray,UT,40.6498,-111.8874
Haverford,PA,39.9868,-75.3164
Catalina Foothills,AZ,32.3046,-110.8838
East Honolulu,HI,21.2975,-157.7211
Draper,UT,40.4957,-111.8605
Chesterfield,MO,38.6589,-90.5803
Cerritos,CA,33.8678,-118.0686
Bedford,TX,32.8464,-97.1350
St. Louis Park,MN,44.9488,-93.3649
Azusa,CA,34.1386,-117.9124
East Brunswick,NJ,40.4281,-74.4179
Euclid,OH,41.5903,-81.5188
McLean,VA,38.9436,-77.1943
Coral Gables,FL,25.7037,-80.2715
Lincoln,CA,38.8774,-121.2937
Jeffersonville,IN,38.3376,-85.7026
Ceres,CA,37.5952,-120.9620
Washington,NJ,39.7469,-75.0724
Biloxi,MS,30.4426,-88.9514
Lawrence,IN,39.8674,-85.9904
Rye,NY,41.0075,-73.6872
Poway,CA,32.9871,-117.0201
Cedar Hill,TX,32.5810,-96.9591
Orangetown,NY,41.0527,-73.9475
Portage,MI,42.2000,-85.5906
Rowland Heights,CA,33.9716,-117.8912
Niagara Falls,NY,43.0921,-79.0147
Dublin,OH,40.1112,-83.1454
El Dorado Hills,CA,38.6750,-121.0490
Barnstable,MA,41.6655,-70.3639
West Orange,NJ,40.7893,-74.2628
Mooresville,NC,35.5847,-80.8266
North Highlands,CA,38.6713,-121.3721
Antelope,CA,38.7153,-121.3610
Spring Hill,TN,35.7437,-86.9116
Everett,MA,42.4064,-71.0545
University,FL,28.0771,-82.4335
Roswell,NM,33.3730,-104.5294
Leesburg,VA,39.1057,-77.5544
Rancho Santa Margarita,CA,33.6318,-117.5988
Tuckahoe,VA,37.5878,-77.5858
Titusville,FL,28.5727,-80.8193
Glenview,IL,42.0825,-87.8214
Wauwatosa,WI,43.0616,-88.0347
Stillwater,OK,36.1317,-97.0742
Minot,ND,48.2375,-101.2780
La Mirada,CA,33.9025,-118.0093
Wilson,NC,35.7311,-77.9284
Newark,CA,37.5201,-122.0307
Roseville,MI,42.5074,-82.9369
Monroe,NJ,40.3191,-74.4286
East Lansing,MI,42.7480,-84.4836
Perinton,NY,43.0781,-77.4283
Mentor,OH,41.6893,-81.3362
Bothell,WA,47.7735,-122.2044
San Luis Obispo,CA,35.2669,-120.6690
Burleson,TX,32.5170,-97.3344
East Providence,RI,41.8065,-71.3565
Middletown,CT,41.5476,-72.6549
Egg Harbor,NJ,39.3787,-74.6102
Brea,CA,33.9254,-117.8655
Salina,KS,38.8136,-97.6143
Potomac,MD,39.0141,-77.1943
Evesham,NJ,39.8605,-74.8947
Farmington,NM,36.7555,-108.1823
Sicklerville,NJ,39.7452,-74.9934
South Brunswick,NJ,40.3840,-74.5256
Ocoee,FL,28.5796,-81.5332
Hilo,HI,19.6883,-155.0863
Oro Valley,AZ,32.4208,-110.9767
Fort Pierce,FL,27.4255,-80.3431
Wake Forest,NC,35.9632,-78.5140
Henrietta,NY,43.0555,-77.6413
Beavercreek,OH,39.7310,-84.0624
Strongsville,OH,41.3128,-81.8313
Rockwall,TX,32.9169,-96.4374
Attleboro,MA,41.9311,-71.2950
Bridgewater,NJ,40.5934,-74.6076
Arlington,MA,42.4187,-71.1639
Winter Garden,FL,28.5421,-81.5967
Pearl City,HI,21.4031,-157.9566
Middletown,PA,40.1790,-74.9059
Haltom City,TX,32.8176,-97.2707
Altamonte Springs,FL,28.6615,-81.3953
Hackensack,NJ,40.8891,-74.0462
Westfield,IN,40.0341,-86.1529
Elmhurst,IL,41.8973,-87.9432
Bountiful,UT,40.8721,-111.8647
Littleton,CO,39.5915,-105.0188
Huntsville,TX,30.7009,-95.5567
West Seneca,NY,42.8374,-78.7509
Cleveland Heights,OH,41.5113,-81.5636
Morgan Hill,CA,37.1325,-121.6419
Keller,TX,32.9335,-97.2256
Kyle,TX,29.9932,-97.8852
Webster,NY,43.2294,-77.4454
Little Elm,TX,33.1858,-96.9295
Whitney,NV,36.1008,-115.0379
Prescott,AZ,34.5849,-112.4473
Sayreville,NJ,40.4656,-74.3237
Urbandale,IA,41.6390,-93.7812
Ashburn,VA,39.0277,-77.4714
Sierra Vista,AZ,31.5630,-110.3153
Cutler Bay,FL,25.5765,-80.3356
Mount Pleasant,NY,41.1119,-73.8121
Palm Springs,CA,33.8017,-116.5382
Manchester,NJ,39.9652,-74.3738
Riverton,UT,40.5176,-111.9636
Lancaster,NY,42.9099,-78.6378
Lake Ridge,VA,38.6847,-77.3066
North Lauderdale,FL,26.2113,-80.2209
Fairfield,OH,39.3301,-84.5409
West Lafayette,IN,40.4432,-86.9238
Goose Creek,SC,32.9927,-80.0055
Mount Laurel,NJ,39.9483,-74.9047
Salem,MA,42.5129,-70.9021
Wallingford,CT,41.4589,-72.8038
Los Banos,CA,37.0630,-120.8406
Rohnert Park,CA,38.3479,-122.6965
Fond du Lac,WI,43.7718,-88.4397
Brentwood,TN,35.9918,-86.7758
Freeport,NY,40.6515,-73.5850
Lombard,IL,41.8741,-88.0157
Plainfield,IL,41.6207,-88.2253
Lompoc,CA,34.6618,-120.4714
Trujillo Alto,PR,18.3599,-66.0096
Burke,VA,38.7773,-77.2633
Moorhead,MN,46.8673,-96.7461
Oakland Park,FL,26.1780,-80.1528
Wilkes-Barre,PA,41.2469,-75.8760
Campbell,CA,37.2802,-121.9539
Mankato,MN,44.1715,-93.9772
Pittsfield,MA,42.4517,-73.2605
San Bruno,CA,37.6256,-122.4313
Danville,CA,37.8121,-121.9698
North Brunswick,NJ,40.4505,-74.4798
Concord,NH,43.2305,-71.5595
The Colony,TX,33.0925,-96.8976
Odenton,MD,39.0661,-76.6938
Greenacres,FL,26.6270,-80.1371
Southington,CT,41.6050,-72.8801
Berkeley,NJ,39.9156,-74.1923
West Babylon,NY,40.7129,-73.3585
Shakopee,MN,44.7745,-93.4772
Linden,NJ,40.6251,-74.2383
Altadena,CA,34.1927,-118.1346
North Miami Beach,FL,25.9302,-80.1659
Gallatin,TN,36.3782,-86.4698
Wentzville,MO,38.8153,-90.8669
Hicksville,NY,40.7637,-73.5245
Jefferson City,MO,38.5676,-92.1759
Buffalo Grove,IL,42.1675,-87.9615
Woonsocket,RI,42.0010,-71.4993
Oakley,CA,37.9929,-121.6952
Eagle Mountain,UT,40.3137,-112.0114
Catonsville,MD,39.2646,-76.7424
Hillsborough,NJ,40.4985,-74.6740
Woodbridge,VA,38.6409,-77.2580
Ormond Beach,FL,29.2985,-81.1014
Moline,IL,41.4821,-90.4920
Huber Heights,OH,39.8595,-84.1130
Edmonds,WA,47.8115,-122.3533
Manassas,VA,38.7479,-77.4838
Danville,VA,36.5831,-79.4088
Cortlandt,NY,41.2552,-73.9018
Enfield,CT,41.9839,-72.5548
Pahrump,NV,36.2235,-115.9974
Belleville,IL,38.5164,-89.9900
Beverly,MA,42.5681,-70.8627
Midland,MI,43.6241,-84.2319
Coppell,TX,32.9639,-96.9903
Channelview,TX,29.7914,-95.1144
Puyallup,WA,47.1793,-122.2902
Rancho Palos Verdes,CA,33.7554,-118.3634
Coachella,CA,33.6905,-116.1430
Linton Hall,VA,38.7551,-77.5750
Peachtree Corners,GA,33.9670,-84.2320
Woodlawn,MD,39.3054,-76.7489
Billerica,MA,42.5587,-71.2673
Pine Bluff,AR,34.2116,-92.0173
Spanish Fork,UT,40.1101,-111.6405
Annandale,VA,38.8324,-77.1960
Fitchburg,MA,42.5912,-71.8156
Hempfield,PA,40.2847,-79.5841
Kearny,NJ,40.7528,-74.1202
Maplewood,MN,44.9842,-93.0247
Mableton,GA,33.8133,-84.5655
Schertz,TX,29.5650,-98.2535
Newnan,GA,33.3767,-84.7761
Clermont,FL,28.5325,-81.7208
North Fort Myers,FL,26.7244,-81.8485
Marlborough,MA,42.3494,-71.5468
Vineyard,CA,38.4740,-121.3240
Coram,NY,40.8812,-73.0059
Marlboro,NJ,40.3427,-74.2567
Teaneck,NJ,40.8900,-74.0107
Penn Hills,PA,40.4762,-79.8254
Bartlett,IL,41.9804,-88.2071
Hollister,CA,36.8555,-121.3986
Bullhead City,AZ,35.1205,-114.5461
Lancaster,TX,32.5922,-96.7739
Grove City,OH,39.8654,-83.0690
Marion,IA,42.0451,-91.5850
Brookfield,WI,43.0640,-88.1231
Delaware,OH,40.2851,-83.0741
Hallandale Beach,FL,25.9854,-80.1423
Woburn,MA,42.4869,-71.1543
Columbia,TN,35.6238,-87.0484
Germantown,TN,35.0829,-89.7824
Shelton,CT,41.3060,-73.1383
Covington,KY,39.0334,-84.5166
Westfield,MA,42.1382,-72.7561
Friendswood,TX,29.5110,-95.1981
The Acreage,FL,26.7740,-80.2779
Essex,MD,39.3021,-76.4449
Culver City,CA,34.0058,-118.3968
Manalapan,NJ,40.2800,-74.3436
Annapolis,MD,38.9706,-76.5047
Duncanville,TX,32.6460,-96.9127
Montclair,NJ,40.8253,-74.2111
Cedar Falls,IA,42.5195,-92.4536
Milton,GA,34.1353,-84.3139
Weslaco,TX,26.1599,-97.9877
Lake Oswego,OR,45.4129,-122.7004
Lancaster,OH,39.7248,-82.6049
Findlay,OH,41.0469,-83.6379
Valley Stream,NY,40.6647,-73.7043
New Berlin,WI,42.9726,-88.1291
Hutchinson,KS,38.0671,-97.9081
Holly Springs,NC,35.6526,-78.8399
French Valley,CA,33.5999,-117.1069
Security-Widefield,CO,38.7489,-104.7142
Hurst,TX,32.8353,-97.1809
Romeoville,IL,41.6318,-88.0997
Crystal Lake,IL,42.2333,-88.3351
Chelsea,MA,42.3959,-71.0325
Ossining,NY,41.1559,-73.8564
Waipahu,HI,21.3859,-158.0101
Clinton,MD,38.7499,-76.9063
Meadow Woods,FL,28.3698,-81.3467
Carol Stream,IL,41.9181,-88.1307
Brighton,CO,39.9716,-104.7963
Bell Gardens,CA,33.9663,-118.1550
Northampton,PA,40.2104,-75.0014
Winslow,NJ,39.7027,-74.9029
Waxahachie,TX,32.4035,-96.8446
Reynoldsburg,OH,39.9588,-82.7943
Lincoln Park,MI,42.2432,-83.1811
Streamwood,IL,42.0209,-88.1779
Aventura,FL,25.9566,-80.1371
Fort Lee,NJ,40.8509,-73.9713
Quincy,IL,39.9336,-91.3799
San Gabriel,CA,34.0949,-118.0990
Valrico,FL,27.9193,-82.2293
Indian Trail,NC,35.0699,-80.6452
Park Ridge,IL,42.0125,-87.8436
Hobbs,NM,32.7281,-103.1600
Cape Girardeau,MO,37.3109,-89.5597
Oviedo,FL,28.6580,-81.1872
Warren,OH,41.2390,-80.8174
Plant City,FL,28.0140,-82.1201
Urbana,IL,40.1107,-88.1973
Olive Branch,MS,34.9610,-89.8469
Keizer,OR,45.0028,-123.0243
Severna Park,MD,39.0870,-76.5687
Wheeling,IL,42.1308,-87.9240
Roy,UT,41.1714,-112.0485
Penfield,NY,43.1602,-77.4483
Issaquah,WA,47.5439,-122.0471
Westerville,OH,40.1241,-82.9210
Grants Pass,OR,42.4333,-123.3317
Haverstraw,NY,41.2055,-74.0384
Lynnwood,WA,47.8284,-122.3033
Calexico,CA,32.6849,-115.4944
Mission Bend,TX,29.6948,-95.6658
Braintree,MA,42.2039,-71.0022
Royal Palm Beach,FL,26.7038,-80.2241
Groton,CT,41.3598,-72.0293
Land O' Lakes,FL,28.2075,-82.4476
Bettendorf,IA,41.5657,-90.4765
Pacifica,CA,37.6113,-122.4782
Cottage Grove,MN,44.8161,-92.9274
Clovis,NM,34.4376,-103.1923
Vestavia Hills,AL,33.4518,-86.7437
La Presa,CA,32.7110,-117.0027
Holyoke,MA,42.2125,-72.6411
Evans,GA,33.5619,-82.1351
La Puente,CA,34.0323,-117.9533
Apache Junction,AZ,33.3985,-111.5350
Shrewsbury,MA,42.2842,-71.7154
Menomonee Falls,WI,43.1487,-88.1227
Phenix City,AL,32.4585,-85.0253
Stanton,CA,33.8003,-117.9935
Post Falls,ID,47.7213,-116.9384
La Vergne,TN,36.0200,-86.5586
Clifton Park,NY,42.8587,-73.8242
Parkland,WA,47.1417,-122.4376
East Meadow,NY,40.7197,-73.5604
Mount Juliet,TN,36.1990,-86.5115
Hot Springs,AR,34.4892,-93.0501
Winter Springs,FL,28.6889,-81.2703
Monrovia,CA,34.1650,-117.9921
Prattville,AL,32.4597,-86.4573
Carpentersville,IL,42.1227,-88.2896
Belleville,NJ,40.7950,-74.1617
West Fargo,ND,46.8573,-96.9057
Northglenn,CO,39.9108,-104.9783
East Point,GA,33.6696,-84.4701
Tupelo,MS,34.2692,-88.7318
Rosenberg,TX,29.5456,-95.8223
Montclair,CA,34.0715,-117.6981
Peachtree City,GA,33.3942,-84.5710
La Quinta,CA,33.6536,-116.2785
Mechanicsville,VA,37.6263,-77.3561
Galloway,NJ,39.4914,-74.4803
Sun City,AZ,33.6165,-112.2819
Richmond West,FL,25.6105,-80.4297
Greenfield,WI,42.9619,-88.0052
Owasso,OK,36.2878,-95.8311
Hanover Park,IL,41.9818,-88.1446
Portage,IN,41.5856,-87.1797
Rock Island,IL,41.4699,-90.5827
Lebanon,TN,36.2040,-86.3481
Foothill Farms,CA,38.6867,-121.3475
New Albany,IN,38.3090,-85.8234
Cheltenham,PA,40.0781,-75.1382
Martinez,CA,37.9985,-122.1161
Riviera Beach,FL,26.7813,-80.0741
Ewing,NJ,40.2650,-74.8006
Adelanto,CA,34.5814,-117.4397
Pleasant Grove,UT,40.3716,-111.7412
Leavenworth,KS,39.3239,-94.9240
Muskogee,OK,35.7432,-95.3567
Oregon City,OR,45.3418,-122.5924
Bartlesville,OK,36.7365,-95.9456
Brighton,NY,43.1175,-77.5835
Saratoga Springs,UT,40.3450,-111.9154
Kendall West,FL,25.7065,-80.4388
Richfield,MN,44.8763,-93.2829
Guilderland,NY,42.7080,-73.9631
Kearns,UT,40.6519,-112.0095
Pennsauken,NJ,39.9649,-75.0563
Trumbull,CT,41.2602,-73.2083
Tucker,GA,33.8436,-84.2024
Elmont,NY,40.7033,-73.7078
Franklin,WI,42.8854,-88.0104
Oakton,VA,38.8887,-77.3016
Natick,MA,42.2847,-71.3497
Lewiston,ME,44.0915,-70.1681
South Valley,NM,35.0093,-106.6819
Beloit,WI,42.5230,-89.0184
Upper Arlington,OH,40.0272,-83.0704
DeLand,FL,29.0225,-81.2875
Temple City,CA,34.1022,-118.0579
Wildomar,CA,33.6173,-117.2582
Chillum,MD,38.9666,-76.9791
Yorktown,NY,41.2727,-73.8092
Princeton,FL,25.5396,-80.3971
Andover,MA,42.6466,-71.1651
Claremont,CA,34.1259,-117.7153
Winchester,NV,36.1365,-115.1370
Central Islip,NY,40.7836,-73.1945
Georgetown,KY,38.2247,-84.5487
Chelmsford,MA,42.6000,-71.3631
Oak Creek,WI,42.8803,-87.9009
Commack,NY,40.8435,-73.2833
South Miami Heights,FL,25.5886,-80.3862
Moorpark,CA,34.2861,-118.8768
Merrillville,IN,41.4728,-87.3196
Estero,FL,26.4276,-81.7951
Cumberland,RI,41.9703,-71.4198
Egypt Lake-Leto,FL,28.0177,-82.5062
Roseville,MN,45.0155,-93.1545
Dunedin,FL,28.0329,-82.7862
Farmers Branch,TX,32.9272,-96.8804
